MovieID,List Index,Title,Genres
586,582,Home Alone (1990),Children's|Comedy
587,583,Ghost (1990),Comedy|Romance|Thriller
588,584,Aladdin (1992),Animation|Children's|Comedy|Musical
589,585,Terminator 2: Judgment Day (1991),Action|Sci-Fi|Thriller
590,586,Dances with Wolves (1990),Adventure|Drama|Western
591,587,Tough and Deadly (1995),Action|Drama|Thriller
592,588,Batman (1989),Action|Adventure|Crime|Drama
593,589,"Silence of the Lambs, The (1991)",Drama|Thriller
594,590,Snow White and the Seven Dwarfs (1937),Animation|Children's|Musical
595,591,Beauty and the Beast (1991),Animation|Children's|Musical
596,592,Pinocchio (1940),Animation|Children's
597,593,Pretty Woman (1990),Comedy|Romance
598,594,Window to Paris (1994),Comedy
599,595,"Wild Bunch, The (1969)",Western
600,596,Love and a .45 (1994),Thriller
601,597,"Wooden Man's Bride, The (Wu Kui) (1994)",Drama
602,598,"Great Day in Harlem, A (1994)",Documentary
603,599,"Bye Bye, Love (1995)",Comedy
604,600,Criminals (1996),Documentary
605,601,One Fine Day (1996),Drama|Romance
606,602,Candyman: Farewell to the Flesh (1995),Horror
607,603,Century (1993),Drama
608,604,Fargo (1996),Crime|Drama|Thriller
609,605,Homeward Bound II: Lost in San Francisco (1996),Adventure|Children's
610,606,Heavy Metal (1981),Action|Adventure|Animation|Horror|Sci-Fi
611,607,Hellraiser: Bloodline (1996),Action|Horror|Sci-Fi
612,608,"Pallbearer, The (1996)",Comedy
613,609,Jane Eyre (1996),Drama|Romance
614,610,Loaded (1994),Drama|Thriller
615,611,Bread and Chocolate (Pane e cioccolata) (1973),Drama
616,612,"Aristocats, The (1970)",Animation|Children's
617,613,"Flower of My Secret, The (La Flor de Mi Secreto) (1995)",Drama
618,614,Two Much (1996),Comedy|Romance
619,615,Ed (1996),Comedy
620,616,Scream of Stone (Schrei aus Stein) (1991),Drama
621,617,My Favorite Season (1993),Drama
623,618,"Modern Affair, A (1995)",Romance
624,619,Condition Red (1995),Action|Drama|Thriller
625,620,Asfour Stah (1990),Drama
626,621,"Thin Line Between Love and Hate, A (1996)",Comedy
627,622,"Last Supper, The (1995)",Drama|Thriller
628,623,Primal Fear (1996),Drama|Thriller
629,624,Rude (1995),Drama
630,625,Carried Away (1996),Drama|Romance
631,626,All Dogs Go to Heaven 2 (1996),Animation|Children's|Musical
632,627,Land and Freedom (Tierra y libertad) (1995),War
633,628,Denise Calls Up (1995),Comedy
634,629,Theodore Rex (1995),Comedy
635,630,"Family Thing, A (1996)",Comedy|Drama
636,631,Frisk (1995),Drama
637,632,Sgt. Bilko (1996),Comedy
638,633,Jack and Sarah (1995),Romance
639,634,Girl 6 (1996),Comedy
640,635,Diabolique (1996),Drama|Thriller
641,636,"Little Indian, Big City (Un indien dans la ville) (1994)",Comedy
642,637,Roula (1995),Drama
643,638,Peanuts - Die Bank zahlt alles (1996),Comedy
644,639,Happy Weekend (1996),Comedy
645,640,Nelly & Monsieur Arnaud (1995),Drama
647,641,Courage Under Fire (1996),Drama|War
648,642,Mission: Impossible (1996),Action|Adventure|Mystery
649,643,Cold Fever (Á köldum klaka) (1994),Comedy|Drama
650,644,Moll Flanders (1996),Drama
651,645,"Superweib, Das (1996)",Comedy
652,646,"301, 302 (1995)",Mystery
653,647,Dragonheart (1996),Action|Adventure|Fantasy
654,648,Und keiner weint mir nach (1996),Drama|Romance
655,649,Mutters Courage (1995),Comedy
656,650,Eddie (1996),Comedy
657,651,Yankee Zulu (1994),Comedy|Drama
658,652,Billy's Holiday (1995),Drama
659,653,Purple Noon (1960),Crime|Thriller
660,654,August (1996),Drama
661,655,James and the Giant Peach (1996),Animation|Children's|Musical
662,656,Fear (1996),Thriller
663,657,Kids in the Hall: Brain Candy (1996),Comedy
664,658,Faithful (1996),Comedy
665,659,Underground (1995),War
666,660,All Things Fair (1996),Drama
667,661,Bloodsport 2 (1995),Action
668,662,Pather Panchali (1955),Drama
669,663,Aparajito (1956),Drama
670,664,"World of Apu, The (Apur Sansar) (1959)",Drama
671,665,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi
672,666,Tarantella (1995),Drama
673,667,Space Jam (1996),Adventure|Animation|Children's|Comedy|Fantasy
674,668,Barbarella (1968),Adventure|Sci-Fi
675,669,Hostile Intentions (1994),Action|Drama|Thriller
676,670,They Bite (1996),Drama
678,671,Some Folks Call It a Sling Blade (1993),Drama|Thriller
679,672,"Run of the Country, The (1995)",Drama
680,673,Alphaville (1965),Sci-Fi
681,674,Clean Slate (Coup de Torchon) (1981),Crime
682,675,Tigrero: A Film That Was Never Made (1994),Documentary|Drama
683,676,"Eye of Vichy, The (Oeil de Vichy, L') (1993)",Documentary
684,677,Windows (1980),Drama
685,678,It's My Party (1995),Drama
687,679,Country Life (1994),Drama|Romance
688,680,Operation Dumbo Drop (1995),Action|Adventure|Comedy|War
690,681,"Promise, The (Versprechen, Das) (1994)",Romance
691,682,Mrs. Winterbourne (1996),Comedy|Romance
692,683,Solo (1996),Action|Sci-Fi|Thriller
693,684,Under the Domin Tree (Etz Hadomim Tafus) (1994),Drama
694,685,"Substitute, The (1996)",Action
695,686,True Crime (1995),Mystery|Thriller
696,687,Butterfly Kiss (1995),Thriller
697,688,Feeling Minnesota (1996),Drama|Romance
698,689,Delta of Venus (1994),Drama
699,690,To Cross the Rubicon (1991),Drama
700,691,Angus (1995),Comedy
701,692,Daens (1992),Drama
702,693,Faces (1968),Drama
703,694,Boys (1996),Drama
704,695,"Quest, The (1996)",Action|Adventure
705,696,Cosi (1996),Comedy
706,697,Sunset Park (1996),Drama
707,698,Mulholland Falls (1996),Crime|Film-Noir|Thriller
708,699,"Truth About Cats & Dogs, The (1996)",Comedy|Romance
709,700,Oliver & Company (1988),Animation|Children's
710,701,Celtic Pride (1996),Comedy
711,702,Flipper (1996),Adventure|Children's
712,703,Captives (1994),Drama
713,704,Of Love and Shadows (1994),Drama
714,705,Dead Man (1995),Western
715,706,"Horseman on the Roof, The (Hussard sur le toit, Le) (1995)",Drama
716,707,Switchblade Sisters (1975),Crime
717,708,Mouth to Mouth (Boca a boca) (1995),Comedy
718,709,"Visitors, The (Les Visiteurs) (1993)",Comedy|Sci-Fi
719,710,Multiplicity (1996),Comedy
720,711,Wallace & Gromit: The Best of Aardman Animation (1996),Animation
721,712,Halfmoon (Paul Bowles - Halbmond) (1995),Drama
722,713,"Haunted World of Edward D. Wood Jr., The (1995)",Documentary
723,714,Two Friends (1986),Drama
724,715,"Craft, The (1996)",Drama|Horror
725,716,"Great White Hype, The (1996)",Comedy
726,717,Last Dance (1996),Drama
727,718,War Stories (1995),Documentary
728,719,Cold Comfort Farm (1995),Comedy
729,720,"Institute Benjamenta, or This Dream People Call Human Life (1995)",Drama
730,721,"Low Life, The (1994)",Drama
731,722,Heaven's Prisoners (1996),Mystery|Thriller
732,723,Original Gangstas (1996),Crime
733,724,"Rock, The (1996)",Action|Adventure|Thriller
734,725,Getting Away With Murder (1996),Comedy
735,726,Cemetery Man (Dellamorte Dellamore) (1994),Comedy|Horror
736,727,Twister (1996),Action|Adventure|Romance|Thriller
737,728,Barb Wire (1996),Action|Sci-Fi
738,729,"Garcu, Le (1995)",Drama
739,730,Honigmond (1996),Comedy
741,731,Ghost in the Shell (Kokaku kidotai) (1995),Animation|Sci-Fi
742,732,Thinner (1996),Horror|Thriller
743,733,Spy Hard (1996),Comedy
744,734,Brothers in Trouble (1995),Drama
745,735,"Close Shave, A (1995)",Animation|Comedy|Thriller
746,736,Force of Evil (1948),Film-Noir
747,737,"Stupids, The (1996)",Comedy
748,738,"Arrival, The (1996)",Action|Sci-Fi|Thriller
749,739,"Man from Down Under, The (1943)",Drama
750,740,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),Sci-Fi|War
751,741,Careful (1992),Comedy
752,742,Vermont Is For Lovers (1992),Comedy|Romance
753,743,"Month by the Lake, A (1995)",Comedy|Drama
754,744,Gold Diggers: The Secret of Bear Mountain (1995),Adventure|Children's
755,745,Kim (1950),Children's|Drama
756,746,Carmen Miranda: Bananas Is My Business (1994),Documentary
757,747,Ashes of Time (1994),Drama
758,748,"Jar, The (Khomreh) (1992)",Drama
759,749,Maya Lin: A Strong Clear Vision (1994),Documentary
760,750,Stalingrad (1993),War
761,751,"Phantom, The (1996)",Adventure
762,752,Striptease (1996),Comedy|Crime
763,753,"Last of the High Kings, The (a.k.a. Summer Fling) (1996)",Drama
764,754,Heavy (1995),Drama|Romance
765,755,Jack (1996),Comedy|Drama
766,756,I Shot Andy Warhol (1996),Drama
767,757,"Grass Harp, The (1995)",Drama
768,758,Someone Else's America (1995),Drama
769,759,Marlene Dietrich: Shadow and Light (1996),Documentary
770,760,Costa Brava (1946),Drama
771,761,"Vie est belle, La (Life is Rosey) (1987)",Comedy|Drama
772,762,Quartier Mozart (1992),Comedy
773,763,Touki Bouki (Journey of the Hyena) (1973),Drama
774,764,Wend Kuuni (God's Gift) (1982),Drama
775,765,Spirits of the Dead (Tre Passi nel Delirio) (1968),Horror
776,766,Babyfever (1994),Comedy|Drama
777,767,Pharaoh's Army (1995),War
778,768,Trainspotting (1996),Drama
779,769,'Til There Was You (1997),Drama|Romance
780,770,Independence Day (ID4) (1996),Action|Sci-Fi|War
781,771,Stealing Beauty (1996),Drama
782,772,"Fan, The (1996)",Thriller
783,773,"Hunchback of Notre Dame, The (1996)",Animation|Children's|Musical
784,774,"Cable Guy, The (1996)",Comedy
785,775,Kingpin (1996),Comedy
786,776,Eraser (1996),Action|Thriller
787,777,"Gate of Heavenly Peace, The (1995)",Documentary
788,778,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi
789,779,"I, Worst of All (Yo, la peor de todas) (1990)",Drama
790,780,An Unforgettable Summer (1994),Drama
791,781,"Last Klezmer: Leopold Kozlowski, His Life and Music, The (1995)",Documentary
792,782,"Hungarian Fairy Tale, A (1987)",Fantasy
793,783,My Life and Times With Antonin Artaud (En compagnie d'Antonin Artaud) (1993),Drama
794,784,Midnight Dancers (Sibak) (1994),Comedy|Drama
795,785,Somebody to Love (1994),Drama
796,786,"Very Natural Thing, A (1974)",Drama
797,787,"Old Lady Who Walked in the Sea, The (Vieille qui marchait dans la mer, La) (1991)",Comedy
798,788,Daylight (1996),Action|Adventure|Thriller
799,789,"Frighteners, The (1996)",Comedy|Horror
800,790,Lone Star (1996),Drama|Mystery
801,791,Harriet the Spy (1996),Children's|Comedy
802,792,Phenomenon (1996),Drama|Romance
803,793,Walking and Talking (1996),Romance
804,794,She's the One (1996),Comedy|Romance
805,795,"Time to Kill, A (1996)",Drama
806,796,American Buffalo (1996),Drama
807,797,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",Comedy|Romance
808,798,Alaska (1996),Adventure|Children's
809,799,Fled (1996),Action|Adventure
810,800,Kazaam (1996),Children's|Comedy|Fantasy
811,801,"Bewegte Mann, Der (1994)",Comedy
812,802,Magic Hunter (1994),Drama
813,803,Larger Than Life (1996),Comedy
814,804,"Boy Called Hate, A (1995)",Drama
815,805,Power 98 (1995),Action|Mystery|Thriller
816,806,Two Deaths (1995),Drama
818,807,"Very Brady Sequel, A (1996)",Comedy
819,808,Stefano Quantestorie (1993),Comedy|Drama
820,809,"Death in the Garden (Mort en ce jardin, La) (1956)",Drama
821,810,"Crude Oasis, The (1995)",Romance
822,811,Hedd Wyn (1992),Drama
823,812,"Collectionneuse, La (1967)",Drama
824,813,Kaspar Hauser (1993),Drama
825,814,Echte Kerle (1996),Comedy|Romance
826,815,Diebinnen (1995),Drama
827,816,"Convent, The (Convento, O) (1995)",Drama
828,817,"Adventures of Pinocchio, The (1996)",Adventure|Children's
829,818,Joe's Apartment (1996),Comedy|Musical
830,819,"First Wives Club, The (1996)",Comedy
831,820,Stonewall (1995),Drama
832,821,Ransom (1996),Drama|Thriller
833,822,High School High (1996),Comedy
834,823,Phat Beach (1996),Comedy
835,824,Foxfire (1996),Drama
836,825,Chain Reaction (1996),Action|Adventure|Thriller
837,826,Matilda (1996),Children's|Comedy
838,827,Emma (1996),Comedy|Drama|Romance
839,828,"Crow: City of Angels, The (1996)",Action|Thriller
840,829,House Arrest (1996),Comedy
841,830,Eyes Without a Face (1959),Horror
842,831,Tales from the Crypt Presents: Bordello of Blood (1996),Horror
843,832,Lotto Land (1995),Drama
844,833,"Story of Xinghua, The (1993)",Drama
845,834,"Day the Sun Turned Cold, The (Tianguo niezi) (1994)",Drama
846,835,Flirt (1995),Drama
847,836,"Big Squeeze, The (1996)",Comedy|Drama
848,837,"Spitfire Grill, The (1996)",Drama
849,838,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller
850,839,Cyclo (1995),Crime|Drama
851,840,Basquiat (1996),Drama
852,841,Tin Cup (1996),Comedy|Romance
853,842,Dingo (1992),Drama
854,843,"Ballad of Narayama, The (Narayama Bushiko) (1958)",Drama
855,844,Every Other Weekend (1990),Drama
856,845,Mille bolle blu (1993),Comedy
857,846,Crows and Sparrows (1949),Drama
858,847,"Godfather, The (1972)",Action|Crime|Drama
859,848,"Hippie Revolution, The (1996)",Documentary
860,849,"Maybe, Maybe Not (Bewegte Mann, Der) (1994)",Comedy
861,850,Supercop (1992),Action|Thriller
862,851,Manny & Lo (1996),Drama
863,852,Celestial Clockwork (1994),Comedy
864,853,"Wife, The (1995)",Comedy|Drama
865,854,Small Faces (1995),Drama
866,855,Bound (1996),Crime|Drama|Romance|Thriller
867,856,Carpool (1996),Comedy|Crime
868,857,Death in Brunswick (1991),Comedy
869,858,Kansas City (1996),Crime
870,859,Gone Fishin' (1997),Comedy
871,860,Lover's Knot (1996),Comedy
872,861,Aiqing wansui (1994),Drama
873,862,Shadow of Angels (Schatten der Engel) (1976),Drama
874,863,Killer: A Journal of Murder (1995),Crime|Drama
875,864,Nothing to Lose (1994),Drama
876,865,Police Story 4: Project S (Chao ji ji hua) (1993),Action
877,866,Girls Town (1996),Drama
878,867,Bye-Bye (1995),Drama
879,868,"Relic, The (1997)",Horror
880,869,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller
881,870,First Kid (1996),Children's|Comedy
882,871,"Trigger Effect, The (1996)",Drama|Thriller
884,872,Sweet Nothing (1995),Drama
885,873,Bogus (1996),Children's|Drama|Fantasy
886,874,Bulletproof (1996),Action
887,875,Talk of Angels (1998),Drama
888,876,Land Before Time III: The Time of the Great Giving (1995),Animation|Children's
889,877,1-900 (1994),Romance
890,878,Baton Rouge (1988),Thriller
891,879,Halloween: The Curse of Michael Myers (1995),Horror|Thriller
892,880,Twelfth Night (1996),Comedy|Drama|Romance
893,881,Mother Night (1996),Drama
894,882,Liebelei (1933),Romance
895,883,Venice/Venice (1992),Drama
896,884,Wild Reeds (1994),Drama
897,885,For Whom the Bell Tolls (1943),Adventure|War
898,886,"Philadelphia Story, The (1940)",Comedy|Romance
899,887,Singin' in the Rain (1952),Musical|Romance
900,888,"American in Paris, An (1951)",Musical|Romance
901,889,Funny Face (1957),Comedy|Musical
902,890,Breakfast at Tiffany's (1961),Drama|Romance
903,891,Vertigo (1958),Mystery|Thriller
904,892,Rear Window (1954),Mystery|Thriller
905,893,It Happened One Night (1934),Comedy
906,894,Gaslight (1944),Mystery|Thriller
907,895,"Gay Divorcee, The (1934)",Comedy|Musical|Romance
908,896,North by Northwest (1959),Drama|Thriller
909,897,"Apartment, The (1960)",Comedy|Drama
910,898,Some Like It Hot (1959),Comedy|Crime
911,899,Charade (1963),Comedy|Mystery|Romance|Thriller
912,900,Casablanca (1942),Drama|Romance|War
913,901,"Maltese Falcon, The (1941)",Film-Noir|Mystery
914,902,My Fair Lady (1964),Musical|Romance
915,903,Sabrina (1954),Comedy|Romance
916,904,Roman Holiday (1953),Comedy|Romance
917,905,"Little Princess, The (1939)",Children's|Drama
918,906,Meet Me in St. Louis (1944),Musical
919,907,"Wizard of Oz, The (1939)",Adventure|Children's|Drama|Musical
920,908,Gone with the Wind (1939),Drama|Romance|War
921,909,My Favorite Year (1982),Comedy
922,910,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Film-Noir
923,911,Citizen Kane (1941),Drama
924,912,2001: A Space Odyssey (1968),Drama|Mystery|Sci-Fi|Thriller
925,913,Golden Earrings (1947),Adventure|Romance
926,914,All About Eve (1950),Drama
927,915,"Women, The (1939)",Comedy
928,916,Rebecca (1940),Romance|Thriller
929,917,Foreign Correspondent (1940),Thriller
930,918,Notorious (1946),Film-Noir|Romance|Thriller
931,919,Spellbound (1945),Mystery|Romance|Thriller
932,920,"Affair to Remember, An (1957)",Romance
933,921,To Catch a Thief (1955),Comedy|Romance|Thriller
934,922,Father of the Bride (1950),Comedy
935,923,"Band Wagon, The (1953)",Comedy|Musical
936,924,Ninotchka (1939),Comedy|Romance
937,925,Love in the Afternoon (1957),Comedy|Romance
938,926,Gigi (1958),Musical
939,927,"Reluctant Debutante, The (1958)",Comedy|Drama
940,928,"Adventures of Robin Hood, The (1938)",Action|Adventure
941,929,"Mark of Zorro, The (1940)",Adventure
942,930,Laura (1944),Crime|Film-Noir|Mystery
943,931,"Ghost and Mrs. Muir, The (1947)",Drama|Romance
944,932,Lost Horizon (1937),Drama
945,933,Top Hat (1935),Comedy|Musical|Romance
946,934,To Be or Not to Be (1942),Comedy|Drama|War
947,935,My Man Godfrey (1936),Comedy
948,936,Giant (1956),Drama
949,937,East of Eden (1955),Drama
950,938,"Thin Man, The (1934)",Mystery
951,939,His Girl Friday (1940),Comedy
952,940,Around the World in 80 Days (1956),Adventure|Comedy
953,941,It's a Wonderful Life (1946),Drama
954,942,Mr. Smith Goes to Washington (1939),Drama
955,943,Bringing Up Baby (1938),Comedy
956,944,Penny Serenade (1941),Drama|Romance
957,945,"Scarlet Letter, The (1926)",Drama
958,946,Lady of Burlesque (1943),Comedy|Mystery
959,947,Of Human Bondage (1934),Drama
960,948,Angel on My Shoulder (1946),Crime|Drama
961,949,Little Lord Fauntleroy (1936),Drama
962,950,They Made Me a Criminal (1939),Crime|Drama
963,951,"Inspector General, The (1949)",Musical
964,952,Angel and the Badman (1947),Western
965,953,"39 Steps, The (1935)",Thriller
966,954,"Walk in the Sun, A (1945)",Drama
967,955,"Outlaw, The (1943)",Western
968,956,Night of the Living Dead (1968),Horror|Sci-Fi
969,957,"African Queen, The (1951)",Action|Adventure|Romance|War
970,958,Beat the Devil (1954),Comedy|Drama
971,959,Cat on a Hot Tin Roof (1958),Drama
972,960,"Last Time I Saw Paris, The (1954)",Drama
973,961,Meet John Doe (1941),Drama
974,962,Algiers (1938),Drama|Romance
975,963,Something to Sing About (1937),Comedy|Musical
976,964,"Farewell to Arms, A (1932)",Romance|War
977,965,Moonlight Murder (1936),Mystery
978,966,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama
979,967,Nothing Personal (1995),Drama|War
980,968,In the Line of Duty 2 (1987),Action
